"sample_library_id","sample_id","position","angle_twotheta","intensity_arbu"
"6826","212302","2","26.15","3081"
"6826","212302","2","26.2","3300"
"6826","212302","2","26.25","3351"
"6826","212302","2","26.3","3102"
"6826","212302","2","26.35","3458"
"6826","212302","2","26.4","3179"
"6826","212302","2","26.45","4127"
"6826","212302","2","26.5","3815"
"6826","212302","2","26.55","4808"
"6826","212302","2","26.6","4623"
"6826","212302","2","26.65","4786"
"6826","212302","2","26.7","3590"
"6826","212302","2","26.75","3250"
"6826","212302","2","26.8","3925"
"6826","212302","2","26.85","4222"
"6826","212302","2","26.9","3379"
"6826","212302","2","26.95","3552"
"6826","212302","2","27.0","3767"
"6826","212302","2","27.05","3914"
"6826","212302","2","27.1","2455"
"6826","212302","2","27.15","3761"
"6826","212302","2","27.2","3989"
"6826","212302","2","27.25","3850"
"6826","212302","2","27.3","3375"
"6826","212302","2","27.35","3106"
"6826","212302","2","27.4","3849"
"6826","212302","2","27.45","3849"
"6826","212302","2","27.5","2941"
"6826","212302","2","27.55","3094"
"6826","212302","2","27.6","3451"
"6826","212302","2","27.65","3584"
"6826","212302","2","27.7","3235"
"6826","212302","2","27.75","3056"
"6826","212302","2","27.8","3706"
"6826","212302","2","27.85","3760"
"6826","212302","2","27.9","3182"
"6826","212302","2","27.95","3649"
"6826","212302","2","28.0","4052"
"6826","212302","2","28.05","3303"
"6826","212302","2","28.1","3298"
"6826","212302","2","28.15","2931"
"6826","212302","2","28.2","3844"
"6826","212302","2","28.25","3730"
"6826","212302","2","28.3","3400"
"6826","212302","2","28.35","3272"
"6826","212302","2","28.4","3705"
"6826","212302","2","28.45","3732"
"6826","212302","2","28.5","3676"
"6826","212302","2","28.55","3103"
"6826","212302","2","28.6","4065"
"6826","212302","2","28.65","2880"
"6826","212302","2","28.7","2819"
"6826","212302","2","28.75","4040"
"6826","212302","2","28.8","3385"
"6826","212302","2","28.85","3684"
"6826","212302","2","28.9","3327"
"6826","212302","2","28.95","2633"
"6826","212302","2","29.0","3782"
"6826","212302","2","29.05","2711"
"6826","212302","2","29.1","3082"
"6826","212302","2","29.15","3017"
"6826","212302","2","29.2","3166"
"6826","212302","2","29.25","2471"
"6826","212302","2","29.3","2325"
"6826","212302","2","29.35","2445"
"6826","212302","2","29.4","3287"
"6826","212302","2","29.45","2265"
"6826","212302","2","29.5","2190"
"6826","212302","2","29.55","2116"
"6826","212302","2","29.6","2441"
"6826","212302","2","29.65","2027"
"6826","212302","2","29.7","2537"
"6826","212302","2","29.75","3678"
"6826","212302","2","29.8","2701"
"6826","212302","2","29.85","2338"
"6826","212302","2","29.9","1909"
"6826","212302","2","29.95","2173"
"6826","212302","2","30.0","2179"
"6826","212302","2","30.05","1301"
"6826","212302","2","30.1","1949"
"6826","212302","2","30.15","1849"
"6826","212302","2","30.2","927.9"
"6826","212302","2","30.25","1893"
"6826","212302","2","30.3","1292"
"6826","212302","2","30.35","656.7"
"6826","212302","2","30.4","1301"
"6826","212302","2","30.45","1262"
"6826","212302","2","30.5","1750"
"6826","212302","2","30.55","1572"
"6826","212302","2","30.6","1251"
"6826","212302","2","30.65","1954"
"6826","212302","2","30.7","1287"
"6826","212302","2","30.75","1295"
"6826","212302","2","30.8","1085"
"6826","212302","2","30.85","1806"
"6826","212302","2","30.9","1138"
"6826","212302","2","30.95","1155"
"6826","212302","2","31.0","461.5"
"6826","212302","2","31.05","1106"
"6826","212302","2","31.1","775.2"
"6826","212302","2","31.15","534.2"
"6826","212302","2","31.2","458.4"
"6826","212302","2","31.25","1127"
"6826","212302","2","31.3","1028"
"6826","212302","2","31.35","10.36"
"6826","212302","2","31.4","600.5"
"6826","212302","2","31.45","505.3"
"6826","212302","2","31.5","-52.2"
"6826","212302","2","31.55","1212"
"6826","212302","2","31.6","1690"
"6826","212302","2","31.65","630"
"6826","212302","2","31.7","1272"
"6826","212302","2","31.75","892"
"6826","212302","2","31.8","711.6"
"6826","212302","2","31.85","300"
"6826","212302","2","31.9","-91.51"
"6826","212302","2","31.95","1160"
"6826","212302","2","32.0","242.3"
"6826","212302","2","32.05","656"
"6826","212302","2","32.1","-105.6"
"6826","212302","2","32.15","-659.5"
"6826","212302","2","32.2","80.25"
"6826","212302","2","32.25","-300"
"6826","212302","2","32.3","19.73"
"6826","212302","2","32.35","843.2"
"6826","212302","2","32.4","448.3"
"6826","212302","2","32.45","-130.4"
"6826","212302","2","32.5","335.2"
"6826","212302","2","32.55","-162.3"
"6826","212302","2","32.6","85.45"
"6826","212302","2","32.65","209.5"
"6826","212302","2","32.7","56.05"
"6826","212302","2","32.75","481.2"
"6826","212302","2","32.8","349.9"
"6826","212302","2","32.85","213"
"6826","212302","2","32.9","-250.2"
"6826","212302","2","32.95","22.95"
"6826","212302","2","33.0","-413.5"
"6826","212302","2","33.05","37.88"
"6826","212302","2","33.1","-126.9"
"6826","212302","2","33.15","653.4"
"6826","212302","2","33.2","346.5"
"6826","212302","2","33.25","430.5"
"6826","212302","2","33.3","162.6"
"6826","212302","2","33.35","-808.8"
"6826","212302","2","33.4","-9.034"
"6826","212302","2","33.45","91.08"
"6826","212302","2","33.5","191.2"
"6826","212302","2","33.55","531.3"
"6826","212302","2","33.6","986.5"
"6826","212302","2","33.65","-157.6"
"6826","212302","2","33.7","180.1"
"6826","212302","2","33.75","877"
"6826","212302","2","33.8","-55.3"
"6826","212302","2","33.85","587.2"
"6826","212302","2","33.9","37.61"
"6826","212302","2","33.95","29.8"
"6826","212302","2","34.0","-69.64"
"6826","212302","2","34.05","-186.2"
"6826","212302","2","34.1","-455.3"
"6826","212302","2","34.15","360.1"
"6826","212302","2","34.2","235"
"6826","212302","2","34.25","-228"
"6826","212302","2","34.3","337.2"
"6826","212302","2","34.35","-369.4"
"6826","212302","2","34.4","367.1"
"6826","212302","2","34.45","518.6"
"6826","212302","2","34.5","307.3"
"6826","212302","2","34.55","206.8"
"6826","212302","2","34.6","750.1"
"6826","212302","2","34.65","-124.4"
"6826","212302","2","34.7","2.631"
"6826","212302","2","34.75","-221.6"
"6826","212302","2","34.8","888.9"
"6826","212302","2","34.85","658.4"
"6826","212302","2","34.9","-454.9"
"6826","212302","2","34.95","773.8"
"6826","212302","2","35.0","-89.16"
"6826","212302","2","35.05","-589.7"
"6826","212302","2","35.1","-69.71"
"6826","212302","2","35.15","266.8"
"6826","212302","2","35.2","69.77"
"6826","212302","2","35.25","47.78"
"6826","212302","2","35.3","26.48"
"6826","212302","2","35.35","368.1"
"6826","212302","2","35.4","-54.18"
"6826","212302","2","35.45","729"
"6826","212302","2","35.5","513.3"
"6826","212302","2","35.55","153.4"
"6826","212302","2","35.6","-351"
"6826","212302","2","35.65","276.7"
"6826","212302","2","35.7","-553.2"
"6826","212302","2","35.75","-11.84"
"6826","212302","2","35.8","168.6"
"6826","212302","2","35.85","635.8"
"6826","212302","2","35.9","297.4"
"6826","212302","2","35.95","334.6"
"6826","212302","2","36.0","211"
"6826","212302","2","36.05","429.9"
"6826","212302","2","36.1","391.9"
"6826","212302","2","36.15","101.5"
"6826","212302","2","36.2","-66.78"
"6826","212302","2","36.25","243.3"
"6826","212302","2","36.3","225.2"
"6826","212302","2","36.35","587.4"
"6826","212302","2","36.4","-56.52"
"6826","212302","2","36.45","192.1"
"6826","212302","2","36.5","185.4"
"6826","212302","2","36.55","-541.3"
"6826","212302","2","36.6","40.3"
"6826","212302","2","36.65","-56.14"
"6826","212302","2","36.7","196.7"
"6826","212302","2","36.75","-89.75"
"6826","212302","2","36.8","-600.6"
"6826","212302","2","36.85","593.3"
"6826","212302","2","36.9","926.6"
"6826","212302","2","36.95","27.31"
"6826","212302","2","37.0","-55.68"
"6826","212302","2","37.05","-269.3"
"6826","212302","2","37.1","578.1"
"6826","212302","2","37.15","803.6"
"6826","212302","2","37.2","167.3"
"6826","212302","2","37.25","-16.58"
"6826","212302","2","37.3","798.8"
"6826","212302","2","37.35","478.7"
"6826","212302","2","37.4","312"
"6826","212302","2","37.45","432.5"
"6826","212302","2","37.5","25.24"
"6826","212302","2","37.55","390.9"
"6826","212302","2","37.6","443"
"6826","212302","2","37.65","178.3"
"6826","212302","2","37.7","982.4"
"6826","212302","2","37.75","-176.4"
"6826","212302","2","37.8","153.4"
"6826","212302","2","37.85","-58.38"
"6826","212302","2","37.9","-56.43"
"6826","212302","2","37.95","-130.2"
"6826","212302","2","38.0","268.3"
"6826","212302","2","38.05","213"
"6826","212302","2","38.1","505.3"
"6826","212302","2","38.15","-85.38"
"6826","212302","2","38.2","-224"
"6826","212302","2","38.25","-38.32"
"6826","212302","2","38.3","174.3"
"6826","212302","2","38.35","594.1"
"6826","212302","2","38.4","-237.1"
"6826","212302","2","38.45","470.2"
"6826","212302","2","38.5","524.9"
"6826","212302","2","38.55","-161.6"
"6826","212302","2","38.6","9.896"
"6826","212302","2","38.65","-709.4"
"6826","212302","2","38.7","793.5"
"6826","212302","2","38.75","-104.7"
"6826","212302","2","38.8","-258.4"
"6826","212302","2","38.85","269.7"
"6826","212302","2","38.9","51.09"
"6826","212302","2","38.95","-280.2"
"6826","212302","2","39.0","478.5"
"6826","212302","2","39.05","-4.587"
"6826","212302","2","39.1","177.4"
"6826","212302","2","39.15","225.4"
"6826","212302","2","39.2","500.3"
"6826","212302","2","39.25","-112.7"
"6826","212302","2","39.3","-150"
"6826","212302","2","39.35","91.82"
"6826","212302","2","39.4","-1.634"
"6826","212302","2","39.45","-464"
"6826","212302","2","39.5","111.1"
"6826","212302","2","39.55","334.4"
"6826","212302","2","39.6","749.9"
"6826","212302","2","39.65","-390.5"
"6826","212302","2","39.7","-75.73"
"6826","212302","2","39.75","320.1"
"6826","212302","2","39.8","202.1"
"6826","212302","2","39.85","1013"
"6826","212302","2","39.9","-125.4"
"6826","212302","2","39.95","-295.3"
"6826","212302","2","40.0","-714"
"6826","212302","2","40.05","254"
"6826","212302","2","40.1","27.03"
"6826","212302","2","40.15","214.7"
"6826","212302","2","40.2","-251"
"6826","212302","2","40.25","320"
"6826","212302","2","40.3","361.2"
"6826","212302","2","40.35","644.2"
"6826","212302","2","40.4","847.1"
"6826","212302","2","40.45","564.9"
"6826","212302","2","40.5","235.5"
"6826","212302","2","40.55","693.6"
"6826","212302","2","40.6","665.4"
"6826","212302","2","40.65","671.7"
"6826","212302","2","40.7","846"
"6826","212302","2","40.75","450.2"
"6826","212302","2","40.8","941.9"
"6826","212302","2","40.85","862.4"
"6826","212302","2","40.9","670"
"6826","212302","2","40.95","746"
"6826","212302","2","41.0","460.7"
"6826","212302","2","41.05","519.6"
"6826","212302","2","41.1","1338"
"6826","212302","2","41.15","1357"
"6826","212302","2","41.2","590.3"
"6826","212302","2","41.25","1043"
"6826","212302","2","41.3","948.7"
"6826","212302","2","41.35","950.8"
"6826","212302","2","41.4","455.9"
"6826","212302","2","41.45","666.8"
"6826","212302","2","41.5","525.6"
"6826","212302","2","41.55","970"
"6826","212302","2","41.6","745.7"
"6826","212302","2","41.65","658.9"
"6826","212302","2","41.7","1395"
"6826","212302","2","41.75","745.7"
"6826","212302","2","41.8","1189"
"6826","212302","2","41.85","1487"
"6826","212302","2","41.9","1109"
"6826","212302","2","41.95","1010"
"6826","212302","2","42.0","1470"
"6826","212302","2","42.05","1442"
"6826","212302","2","42.1","1995"
"6826","212302","2","42.15","709"
"6826","212302","2","42.2","1292"
"6826","212302","2","42.25","1312"
"6826","212302","2","42.3","944.7"
"6826","212302","2","42.35","1729"
"6826","212302","2","42.4","1130"
"6826","212302","2","42.45","1798"
"6826","212302","2","42.5","878.5"
"6826","212302","2","42.55","1703"
"6826","212302","2","42.6","1489"
"6826","212302","2","42.65","1726"
"6826","212302","2","42.7","1863"
"6826","212302","2","42.75","1864"
"6826","212302","2","42.8","1967"
"6826","212302","2","42.85","2109"
"6826","212302","2","42.9","999.7"
"6826","212302","2","42.95","1785"
"6826","212302","2","43.0","1375"
"6826","212302","2","43.05","1216"
"6826","212302","2","43.1","1457"
"6826","212302","2","43.15","815.3"
"6826","212302","2","43.2","1842"
"6826","212302","2","43.25","1892"
"6826","212302","2","43.3","1470"
"6826","212302","2","43.35","1396"
"6826","212302","2","43.4","1766"
"6826","212302","2","43.45","1348"
"6826","212302","2","43.5","1274"
"6826","212302","2","43.55","766.6"
"6826","212302","2","43.6","1312"
"6826","212302","2","43.65","1909"
"6826","212302","2","43.7","793"
"6826","212302","2","43.75","938.4"
"6826","212302","2","43.8","1105"
"6826","212302","2","43.85","1771"
"6826","212302","2","43.9","1735"
"6826","212302","2","43.95","1437"
"6826","212302","2","44.0","1408"
"6826","212302","2","44.05","1528"
"6826","212302","2","44.1","917.9"
"6826","212302","2","44.15","1319"
"6826","212302","2","44.2","1633"
"6826","212302","2","44.25","1492"
"6826","212302","2","44.3","1855"
"6826","212302","2","44.35","1418"
"6826","212302","2","44.4","1249"
"6826","212302","2","44.45","1472"
"6826","212302","2","44.5","1441"
"6826","212302","2","44.55","1405"
"6826","212302","2","44.6","985"
"6826","212302","2","44.65","793.9"
"6826","212302","2","44.7","1375"
"6826","212302","2","44.75","1333"
"6826","212302","2","44.8","1172"
"6826","212302","2","44.85","1016"
"6826","212302","2","44.9","1328"
"6826","212302","2","44.95","1413"
"6826","212302","2","45.0","1445"
"6826","212302","2","45.05","1419"
"6826","212302","2","45.1","1040"
"6826","212302","2","45.15","649.2"
"6826","212302","2","45.2","1070"
"6826","212302","2","45.25","1609"
"6826","212302","2","45.3","1150"
"6826","212302","2","45.35","514.6"
"6826","212302","2","45.4","1198"
"6826","212302","2","45.45","960.5"
"6826","212302","2","45.5","972.3"
"6826","212302","2","45.55","1470"
"6826","212302","2","45.6","925.2"
"6826","212302","2","45.65","1329"
"6826","212302","2","45.7","1552"
"6826","212302","2","45.75","953.8"
"6826","212302","2","45.8","1314"
"6826","212302","2","45.85","1039"
"6826","212302","2","45.9","585.4"
"6826","212302","2","45.95","1311"
"6826","212302","2","46.0","1628"
"6826","212302","2","46.05","774"
"6826","212302","2","46.1","1189"
"6826","212302","2","46.15","1230"
"6826","212302","2","46.2","1274"
"6826","212302","2","46.25","1387"
"6826","212302","2","46.3","883.5"
"6826","212302","2","46.35","834"
"6826","212302","2","46.4","829.5"
"6826","212302","2","46.45","1032"
"6826","212302","2","46.5","788"
"6826","212302","2","46.55","839"
"6826","212302","2","46.6","793.5"
"6826","212302","2","46.65","961"
"6826","212302","2","46.7","-12.39"
"6826","212302","2","46.75","621.9"
"6826","212302","2","46.8","1343"
"6826","212302","2","46.85","1280"
"6826","212302","2","46.9","1058"
"6826","212302","2","46.95","922.2"
"6826","212302","2","47.0","706"
"6826","212302","2","47.05","798.9"
"6826","212302","2","47.1","391.5"
"6826","212302","2","47.15","747.3"
"6826","212302","2","47.2","20.05"
"6826","212302","2","47.25","397.8"
"6826","212302","2","47.3","412.2"
"6826","212302","2","47.35","859.3"
"6826","212302","2","47.4","551.6"
"6826","212302","2","47.45","481.3"
"6826","212302","2","47.5","1088"
"6826","212302","2","47.55","615.8"
"6826","212302","2","47.6","546.5"
"6826","212302","2","47.65","419"
"6826","212302","2","47.7","227.1"
"6826","212302","2","47.75","527.6"
"6826","212302","2","47.8","1107"
"6826","212302","2","47.85","553.9"
"6826","212302","2","47.9","87.48"
"6826","212302","2","47.95","209.4"
"6826","212302","2","48.0","671.2"
"6826","212302","2","48.05","707.4"
"6826","212302","2","48.1","102.6"
"6826","212302","2","48.15","869.6"
"6826","212302","2","48.2","824.9"
"6826","212302","2","48.25","289.5"
"6826","212302","2","48.3","235.2"
"6826","212302","2","48.35","680.7"
"6826","212302","2","48.4","403.9"
"6826","212302","2","48.45","223.3"
